Case ID,Activity_code,dummyf,Resource,concate_features,Anne,Bart,Bob,Jenny,Marc,Mike,Pete,SYSTEM,Sarah,Tom
1382,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.5830644456355454,0.0,0.0,0.0,0.0
1382,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6430060376586052,0.0,0.0
1382,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877380799943344,0.0
1382,check_medical,<NO_DESC>,Anne,Anne,0.7525604522174444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681585482961366,0.0,0.0
1382,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737902110653985,0.0,0.0
1382,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681585482961366,0.0,0.0
1383,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1383,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1383,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1383,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1384,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501502678972525,0.0,0.0
1384,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461790130003251,0.0
1384,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304260072098796,0.0,0.0
1384,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.8146867876536242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.7234654950134728,0.0,0.0,0.0,0.0,0.0
1384,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501502678972525,0.0,0.0
1384,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7234654950134728,0.0,0.0
1384,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501502678972525,0.0,0.0
1385,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21569993732535808,0.0,0.0
1385,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253291248783942,0.0
1385,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063600665446095,0.0,0.0
1385,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163615573623383
1385,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.7251445394913698,0.0,0.0,0.0,0.0
1385,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21569993732535808,0.0,0.0
1385,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958478563417736,0.0,0.0
1385,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21569993732535808,0.0,0.0
1386,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1386,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1386,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1386,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1387,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39251379099516237,0.0,0.0
1387,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6323396819971259,0.0
1387,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298767829469415,0.0,0.0
1387,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622857898509353
1387,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.8375934083216784,0.0,0.0,0.0,0.0,0.0
1387,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39251379099516237,0.0,0.0
1387,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39251379099516237,0.0,0.0
1388,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199668088012345,0.0,0.0
1388,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490546162691721,0.0,0.0
1388,check_medical,<NO_DESC>,Anne,Anne,0.8766774302893647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.7490546162691721,0.0,0.0,0.0,0.0,0.0,0.0
1388,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199668088012345,0.0,0.0
1388,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596015433273372,0.0,0.0
1388,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199668088012345,0.0,0.0
1389,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1389,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1389,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1389,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1390,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1390,check_basic,<NO_DESC>,Bart,Bart,0.0,0.7010030046670034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797783357536443,0.0,0.0
1390,check_medical,<NO_DESC>,Anne,Anne,0.7955979598966026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.780101335527101,0.0,0.0,0.0,0.0,0.0
1390,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1390,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1391,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853686363626924,0.0,0.0
1391,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.6156933876270162,0.0,0.0,0.0
1391,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851715531936381,0.0,0.0
1391,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7562053713607263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5851715531936381,0.0,0.0,0.0,0.0,0.0,0.0
1391,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853686363626924,0.0,0.0
1391,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715323012651304,0.0,0.0
1391,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853686363626924,0.0,0.0
1392,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22534806489014336,0.0,0.0
1392,check_basic,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6492174216859703,0.0,0.0,0.0,0.0,0.0,0.0
1392,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613099951522506,0.0,0.0
1392,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243241438940055
1392,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6130999515225061,0.0,0.0,0.0,0.0,0.0,0.0
1392,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22534806489014336,0.0,0.0
1392,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035824265627074,0.0,0.0
1392,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22534806489014336,0.0,0.0
1393,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23776683141374655,0.0,0.0
1393,check_basic,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6584038521938315,0.0,0.0,0.0,0.0,0.0,0.0
1393,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6217753196055253,0.0,0.0
1393,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.7135381222237782,0.0,0.0,0.0,0.0,0.0
1393,check_medical,<NO_DESC>,Anne,Anne,0.7277124759261085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23776683141374655,0.0,0.0
1393,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135381222237783,0.0,0.0
1393,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23776683141374655,0.0,0.0
1394,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18488580600703475,0.0,0.0
1394,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7720619073311624,0.0,0.0
1394,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6909306967758915
1394,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.6994018827291496,0.0,0.0,0.0,0.0
1394,check_hospital,<NO_DESC>,Anne,Anne,0.9088007576982653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18488580600703475,0.0,0.0
1394,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18488580600703475,0.0,0.0
1395,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736738189491548,0.0,0.0
1395,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.6070976296794626,0.0,0.0,0.0
1395,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770019136780459,0.0,0.0
1395,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7456479113303214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068773122082639,0.0
1395,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736738189491548,0.0,0.0
1395,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621569705702754,0.0,0.0
1395,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736738189491548,0.0,0.0
1396,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1396,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1396,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1396,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1397,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468689960575482,0.0,0.0
1397,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460379502039608,0.0
1397,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796576997779411,0.0,0.0
1397,check_medical,<NO_DESC>,Anne,Anne,0.6025557915912301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.514838390560779,0.0,0.0,0.0,0.0,0.0,0.0
1397,check_hospital,<NO_DESC>,Bob,Bob,0.0,0.0,0.8735347805570031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468689960575482,0.0,0.0
1397,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908192346433333,0.0,0.0
1397,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468689960575482,0.0,0.0
1398,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800206011758154,0.0,0.0
1398,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.6539232372723116,0.0,0.0,0.0,0.0
1398,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211494250400293,0.0,0.0
1398,check_medical,<NO_DESC>,Anne,Anne,0.8440177939862795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.8275780500780867,0.0,0.0,0.0,0.0,0.0
1398,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800206011758154,0.0,0.0
1398,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800206011758154,0.0,0.0
1399,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09835039320169758,0.0,0.0
1399,check_basic,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5552744939878995,0.0,0.0,0.0,0.0,0.0,0.0
1399,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922582793998907,0.0,0.0
1399,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6017727849536365,0.0,0.0,0.0,0.0,0.0
1399,check_medical,<NO_DESC>,Anne,Anne,0.6137269329335452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,check_hospital,<NO_DESC>,Anne,Anne,0.8148632161069255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09835039320169758,0.0,0.0
1399,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017727849536366,0.0,0.0
1399,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09835039320169758,0.0,0.0
1400,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007304877315701,0.0,0.0
1400,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.6265012151776238,0.0,0.0,0.0
1400,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860677002397366,0.0,0.0
1400,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6833203201923904,0.0,0.0,0.0,0.0,0.0
1400,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7694797339099324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007304877315701,0.0,0.0
1400,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007304877315701,0.0,0.0
1401,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1401,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6968373457509534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757388028751583,0.0,0.0
1401,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983264860371498
1401,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.7754656405841034,0.0,0.0,0.0,0.0,0.0
1401,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1401,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1402,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1402,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6968373457509534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757388028751583,0.0,0.0
1402,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.7754656405841034,0.0,0.0,0.0,0.0,0.0
1402,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983264860371498
1402,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1402,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315015415348493,0.0,0.0
1403,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26325995023711035,0.0,0.0
1403,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.5799614385814001,0.0,0.0,0.0,0.0
1403,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395840278179301,0.0,0.0
1403,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556127712081481
1403,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783545821595905,0.0
1403,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26325995023711035,0.0,0.0
1403,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733975073991456,0.0,0.0
1403,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26325995023711035,0.0,0.0
1404,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491489552936772,0.0,0.0
1404,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.5492093687526408,0.0,0.0,0.0
1404,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6890900368375297,0.0,0.0
1404,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5219833537276377,0.0,0.0,0.0,0.0,0.0,0.0
1404,check_medical,<NO_DESC>,Anne,Anne,0.610918102980261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,check_hospital,<NO_DESC>,Anne,Anne,0.8111338503476448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491489552936772,0.0,0.0
1404,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990186652747597,0.0,0.0
1404,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491489552936772,0.0,0.0
1405,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1405,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1405,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1405,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1406,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055240683360767,0.0,0.0
1406,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.70400832002873,0.0,0.0,0.0
1406,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669108439965937,0.0,0.0
1406,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.7678567559102804,0.0,0.0,0.0,0.0,0.0
1406,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904932902817072
1406,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055240683360767,0.0,0.0
1406,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055240683360767,0.0,0.0
1407,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395096405241841,0.0,0.0
1407,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6424444504876283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6229927924119227,0.0,0.0
1407,check_medical,<NO_DESC>,Anne,Anne,0.7291373799426885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6229927924119227,0.0,0.0,0.0,0.0,0.0,0.0
1407,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395096405241841,0.0,0.0
1407,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7149352720184766,0.0,0.0
1407,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395096405241841,0.0,0.0
1408,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882713047294287,0.0,0.0
1408,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151174337469653,0.0
1408,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784918704733276,0.0,0.0
1408,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7683549850412211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6823215105769657,0.0,0.0,0.0,0.0,0.0
1408,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882713047294287,0.0,0.0
1408,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823215105769658,0.0,0.0
1408,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882713047294287,0.0,0.0
1409,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31023249471214875,0.0,0.0
1409,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6933918225200375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723976017217835,0.0,0.0
