Case ID,Activity,Start Timestamp,creditscore,net_promotor_score,rate_charged,duration,Resource,outcome,stopcode,Activity_verb,Activity_Dec,Activity_comb,Activity_code
1163,Registration,2014/02/11 05:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1163,Basic Check,2014/02/11 05:27:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
1163,Initiate High Application Check,2014/02/11 07:28:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
1163,Check Insurance History,2014/02/11 23:15:00.833,737.0,-1.0,-1.0,42540.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
1163,Check Medical History,2014/02/13 11:12:00.833,-1.0,-1.0,-1.0,120240.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
1163,Send Notification,2014/02/14 23:41:00.833,-1.0,-1.0,24.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1163,Archive,2014/03/17 00:10:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1164,Registration,2014/09/12 09:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1164,Basic Check,2014/09/12 09:38:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1164,Initiate Low Application Check,2014/09/12 13:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1164,Check Medical History,2014/09/13 04:09:00.833,-1.0,-1.0,-1.0,54780.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
1164,Check Insurance History,2014/09/13 22:19:00.833,906.0,-1.0,-1.0,71520.0,Sarah,<NO_DESC>,present,check,insurance,check_insurance_Sarah_present,check_insurance
1164,Send Notification,2014/09/14 22:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1164,Archive,2014/09/14 23:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1165,Registration,2014/11/12 00:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1165,Basic Check,2014/11/12 00:51:00.833,-1.0,-1.0,-1.0,120.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
1165,Initiate Low Application Check,2014/11/12 03:53:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1165,Check Insurance History,2014/11/12 09:21:00.833,795.0,-1.0,-1.0,59160.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1165,Check Medical History,2014/11/12 18:57:00.833,-1.0,-1.0,-1.0,58920.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1165,Send Notification,2014/11/13 14:06:00.833,-1.0,-1.0,102.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1165,Receive Questionnaire,2014/11/13 14:06:00.833,-1.0,9.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
1165,Archive,2014/11/13 15:07:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1166,Registration,2014/05/04 07:12:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1166,Basic Check,2014/05/04 07:17:00.833,-1.0,-1.0,-1.0,60.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1166,Send Notification,2014/05/04 10:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1166,Archive,2014/05/04 11:55:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1167,Registration,2014/06/25 01:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1167,Basic Check,2014/06/25 01:52:00.833,-1.0,-1.0,-1.0,0.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
1167,Initiate Low Application Check,2014/06/25 03:52:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1167,Check Medical History,2014/06/25 06:52:00.833,-1.0,-1.0,-1.0,43740.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1167,Check Insurance History,2014/06/25 12:10:00.833,535.0,-1.0,-1.0,83220.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
1167,Send Notification,2014/06/26 14:30:00.833,-1.0,-1.0,15.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1167,Archive,2014/07/26 14:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1168,Registration,2014/01/27 07:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1168,Basic Check,2014/01/27 07:46:00.833,-1.0,-1.0,-1.0,0.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
1168,Send Notification,2014/01/27 10:36:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1168,Archive,2014/01/27 12:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1169,Registration,2014/03/26 12:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1169,Basic Check,2014/03/26 12:25:00.833,-1.0,-1.0,-1.0,60.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
1169,Initiate Low Application Check,2014/03/26 15:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1169,Check Insurance History,2014/03/26 22:20:00.833,825.0,-1.0,-1.0,80760.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
1169,Check Medical History,2014/03/27 18:18:00.833,-1.0,-1.0,-1.0,67920.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
1169,Send Notification,2014/03/28 16:13:00.833,-1.0,-1.0,33.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1169,Receive Questionnaire,2014/04/01 16:15:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
1169,Archive,2014/04/01 17:32:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1170,Registration,2014/03/10 17:57:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1170,Basic Check,2014/03/10 18:12:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
1170,Initiate Low Application Check,2014/03/10 20:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1170,Check Medical History,2014/03/11 14:56:00.833,-1.0,-1.0,-1.0,52020.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
1170,Check Insurance History,2014/03/11 21:54:00.833,127.0,-1.0,-1.0,18720.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1170,Send Notification,2014/03/12 09:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1170,Archive,2014/03/12 12:19:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1171,Registration,2014/12/13 00:11:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1171,Basic Check,2014/12/13 00:22:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
1171,Initiate Low Application Check,2014/12/13 04:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1171,Check Medical History,2014/12/13 10:38:00.833,-1.0,-1.0,-1.0,64200.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
1171,Check Insurance History,2014/12/13 15:10:00.833,855.0,-1.0,-1.0,65220.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
1171,Send Notification,2014/12/14 12:26:00.833,-1.0,-1.0,94.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1171,Receive Questionnaire,2014/12/16 22:01:00.833,-1.0,9.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
1171,Archive,2014/12/16 22:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1172,Registration,2014/09/23 15:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1172,Basic Check,2014/09/23 16:16:00.833,-1.0,-1.0,-1.0,60.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
1172,Initiate High Application Check,2014/09/23 19:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
1172,Check Insurance History,2014/09/24 04:12:00.833,859.0,-1.0,-1.0,115140.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1172,Check Medical History,2014/09/24 10:55:00.833,-1.0,-1.0,-1.0,105960.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
1172,Check Hospital Records,2014/09/24 15:52:00.833,-1.0,-1.0,-1.0,495120.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
1172,Send Notification,2014/09/30 13:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1172,Archive,2014/09/30 15:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1173,Registration,2014/12/27 02:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1173,Basic Check,2014/12/27 02:44:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1173,Initiate Low Application Check,2014/12/27 05:46:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1173,Check Insurance History,2014/12/27 17:01:00.833,963.0,-1.0,-1.0,54300.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
1173,Check Medical History,2014/12/28 05:48:00.833,-1.0,-1.0,-1.0,82740.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1173,Send Notification,2014/12/29 09:18:00.833,-1.0,-1.0,47.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1173,Archive,2015/01/28 10:19:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1174,Registration,2014/05/20 12:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1174,Basic Check,2014/05/20 12:49:00.833,-1.0,-1.0,-1.0,60.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1174,Send Notification,2014/05/20 15:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1174,Archive,2014/05/20 16:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1175,Registration,2014/09/16 03:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1175,Basic Check,2014/09/16 03:16:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
1175,Send Notification,2014/09/16 05:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1175,Archive,2014/09/16 08:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1176,Registration,2014/03/16 12:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1176,Basic Check,2014/03/16 12:53:00.833,-1.0,-1.0,-1.0,60.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
1176,Initiate Low Application Check,2014/03/16 14:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1176,Check Medical History,2014/03/16 21:42:00.833,-1.0,-1.0,-1.0,20460.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1176,Check Insurance History,2014/03/17 09:38:00.833,471.0,-1.0,-1.0,95640.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1176,Send Notification,2014/03/18 15:55:00.833,-1.0,-1.0,64.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1176,Receive Questionnaire,2014/03/25 02:24:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
1176,Archive,2014/03/25 03:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1177,Registration,2014/05/22 01:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1177,Basic Check,2014/05/22 01:36:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
1177,Initiate Low Application Check,2014/05/22 03:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1177,Check Insurance History,2014/05/23 01:25:00.833,262.0,-1.0,-1.0,57060.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
1177,Send Notification,2014/05/23 23:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1177,Archive,2014/05/24 01:02:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1178,Registration,2014/08/24 22:27:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1178,Basic Check,2014/08/24 22:32:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1178,Send Notification,2014/08/25 00:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1178,Archive,2014/08/25 04:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1179,Registration,2014/02/04 14:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1179,Initiate High Application Check,2014/02/04 17:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
1179,Check Medical History,2014/02/05 01:06:00.833,-1.0,-1.0,-1.0,72060.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1179,Check Insurance History,2014/02/05 10:07:00.833,851.0,-1.0,-1.0,73560.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
1179,Check Hospital Records,2014/02/05 16:37:00.833,-1.0,-1.0,-1.0,452820.0,Bob,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Bob,check_hospital
1179,Send Notification,2014/02/11 01:51:00.833,-1.0,-1.0,87.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1179,Archive,2014/03/13 03:00:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1180,Registration,2014/03/22 18:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1180,Basic Check,2014/03/22 18:50:00.833,-1.0,-1.0,-1.0,180.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
1180,Initiate Low Application Check,2014/03/22 20:53:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1180,Check Insurance History,2014/03/23 22:48:00.833,224.0,-1.0,-1.0,115680.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
1180,Send Notification,2014/03/25 10:52:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1180,Archive,2014/03/25 13:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1181,Registration,2014/12/24 22:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1181,Basic Check,2014/12/24 22:51:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
1181,Initiate Low Application Check,2014/12/25 00:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1181,Check Insurance History,2014/12/25 07:49:00.833,214.0,-1.0,-1.0,104640.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1181,Check Medical History,2014/12/25 13:03:00.833,-1.0,-1.0,-1.0,69180.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
1181,Send Notification,2014/12/26 16:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1181,Archive,2014/12/26 18:49:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1182,Registration,2014/10/07 20:37:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1182,Basic Check,2014/10/07 20:53:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1182,Send Notification,2014/10/08 00:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1182,Archive,2014/10/08 02:32:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1183,Registration,2014/03/18 22:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1183,Basic Check,2014/03/18 22:29:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
1183,Initiate Low Application Check,2014/03/19 00:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1183,Check Medical History,2014/03/19 19:14:00.833,-1.0,-1.0,-1.0,75780.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1183,Check Insurance History,2014/03/21 09:01:00.833,118.0,-1.0,-1.0,47940.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
1183,Send Notification,2014/03/22 02:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1183,Archive,2014/03/22 04:07:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1184,Registration,2014/01/10 00:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1184,Initiate Low Application Check,2014/01/10 02:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1184,Check Medical History,2014/01/10 16:15:00.833,-1.0,-1.0,-1.0,56640.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
1184,Check Insurance History,2014/01/10 16:30:00.833,612.0,-1.0,-1.0,90960.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
1184,Send Notification,2014/01/11 20:54:00.833,-1.0,-1.0,10.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
1184,Receive Questionnaire,2014/01/15 21:37:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
1184,Archive,2014/01/15 22:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1185,Registration,2014/08/02 07:10:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1185,Basic Check,2014/08/02 07:21:00.833,-1.0,-1.0,-1.0,240.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
1185,Initiate Low Application Check,2014/08/02 11:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1185,Check Medical History,2014/08/02 19:44:00.833,-1.0,-1.0,-1.0,42960.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
1185,Check Insurance History,2014/08/03 01:17:00.833,215.0,-1.0,-1.0,142800.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
1185,Send Notification,2014/08/04 20:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1185,Archive,2014/08/04 23:23:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1186,Registration,2014/05/07 14:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1186,Basic Check,2014/05/07 14:30:00.833,-1.0,-1.0,-1.0,180.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
1186,Initiate Low Application Check,2014/05/07 17:33:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
1186,Check Insurance History,2014/05/07 20:49:00.833,271.0,-1.0,-1.0,59700.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
1186,Check Medical History,2014/05/09 03:08:00.833,-1.0,-1.0,-1.0,67320.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1186,Send Notification,2014/05/10 01:57:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
1186,Archive,2014/05/10 04:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
1187,Registration,2014/01/10 19:12:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
1187,Basic Check,2014/01/10 19:27:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
1187,Initiate High Application Check,2014/01/10 21:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
1187,Check Medical History,2014/01/11 04:40:00.833,-1.0,-1.0,-1.0,103740.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
1187,Check Hospital Records,2014/01/11 13:24:00.833,-1.0,-1.0,-1.0,328020.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
